CustomerID,Frequency,Monetary,TotalQuantity,FirstPurchase,LastPurchase,Recency,TenureDays,Cluster,Segment
12662,11,3543.78,2041,2010-12-01 13:04:00,2011-12-09 11:59:00,1,372,0,Champions
12664,9,4391.88,1188,2011-01-21 11:42:00,2011-12-01 17:07:00,8,314,0,Champions
12665,1,45.0,36,2011-01-19 08:34:00,2011-01-19 08:34:00,325,0,1,At Risk / Lapsed
12667,1,460.13,391,2011-10-12 17:00:00,2011-10-12 17:00:00,58,0,1,At Risk / Lapsed
12668,4,3177.15,1599,2010-12-19 12:46:00,2011-11-28 10:56:00,12,343,2,Loyal Mid-Value
12669,2,1427.73,1104,2011-03-28 10:15:00,2011-07-12 09:54:00,151,105,2,Loyal Mid-Value
12670,5,2744.05,1383,2011-04-21 10:16:00,2011-11-29 15:23:00,10,222,0,Champions
12672,1,225.9,78,2011-01-14 09:20:00,2011-01-14 09:20:00,330,0,1,At Risk / Lapsed
12673,2,574.52,349,2011-01-17 11:46:00,2011-12-04 13:55:00,5,321,3,New / Low Engagement
12674,4,1844.6,1126,2011-05-16 09:10:00,2011-11-01 12:12:00,39,169,2,Loyal Mid-Value
12676,6,1091.39,664,2011-02-01 15:41:00,2011-11-15 12:25:00,25,286,2,Loyal Mid-Value
12678,9,16331.46,10900,2010-12-21 14:26:00,2011-10-28 13:04:00,42,310,0,Champions
12679,4,951.02,545,2011-03-01 12:26:00,2011-10-12 12:30:00,59,225,2,Loyal Mid-Value
12680,4,790.81,439,2011-08-18 15:44:00,2011-12-09 12:50:00,1,112,3,New / Low Engagement
12681,22,12365.54,7457,2010-12-07 10:08:00,2011-11-25 11:33:00,15,353,0,Champions
12682,31,11019.82,5485,2010-12-03 13:59:00,2011-12-06 10:00:00,4,367,0,Champions
12683,14,7612.57,4934,2010-12-09 10:37:00,2011-12-05 16:28:00,4,361,0,Champions
12684,6,2073.63,1973,2011-05-10 12:55:00,2011-12-02 09:53:00,8,205,0,Champions
12685,6,2575.08,1507,2011-09-07 10:28:00,2011-11-11 13:46:00,28,65,2,Loyal Mid-Value
12686,1,71.14,106,2010-12-03 09:51:00,2010-12-03 09:51:00,372,0,1,At Risk / Lapsed
12688,1,4873.81,3028,2011-08-18 08:49:00,2011-08-18 08:49:00,114,0,2,Loyal Mid-Value
12689,2,1139.61,622,2011-08-04 10:04:00,2011-11-14 08:31:00,26,101,2,Loyal Mid-Value
12690,1,335.01,103,2011-05-18 09:09:00,2011-05-18 09:09:00,206,0,1,At Risk / Lapsed
12691,5,927.8,388,2010-12-17 14:46:00,2011-11-11 16:49:00,28,329,2,Loyal Mid-Value
12693,4,711.91,247,2011-01-24 12:58:00,2011-08-04 17:51:00,127,192,2,Loyal Mid-Value
12694,2,761.67,503,2011-06-09 17:48:00,2011-09-30 13:06:00,70,112,2,Loyal Mid-Value
12695,4,582.1,220,2011-05-13 13:15:00,2011-12-02 13:22:00,7,203,3,New / Low Engagement
12697,3,757.59,503,2011-06-23 15:44:00,2011-11-11 08:47:00,29,140,2,Loyal Mid-Value
12700,4,4525.99,2944,2011-05-08 16:10:00,2011-12-02 10:47:00,8,207,0,Champions
12701,2,725.71,674,2011-04-11 13:02:00,2011-09-21 10:47:00,80,162,2,Loyal Mid-Value
12702,1,201.0,52,2011-11-20 10:36:00,2011-11-20 10:36:00,20,0,3,New / Low Engagement
12703,1,265.55,163,2011-09-29 17:52:00,2011-09-29 17:52:00,71,0,1,At Risk / Lapsed
12704,8,1740.84,991,2011-06-23 10:20:00,2011-12-02 13:15:00,7,162,0,Champions
12705,8,6382.29,3970,2010-12-17 15:58:00,2011-11-24 13:17:00,15,341,0,Champions
12707,1,603.42,256,2011-02-21 08:38:00,2011-02-21 08:38:00,292,0,1,At Risk / Lapsed
12708,10,2442.91,1292,2010-12-06 10:43:00,2011-11-10 09:52:00,30,338,0,Champions
12709,15,9400.52,3895,2010-12-08 09:49:00,2011-11-24 15:38:00,15,351,0,Champions
12710,3,1023.02,844,2011-05-22 14:05:00,2011-09-04 12:00:00,97,104,2,Loyal Mid-Value
12712,13,3928.13,1036,2010-12-03 14:30:00,2011-11-11 08:19:00,29,342,0,Champions
12713,1,794.55,505,2011-12-09 12:16:00,2011-12-09 12:16:00,1,0,3,New / Low Engagement
12714,5,4294.86,3046,2011-02-18 10:53:00,2011-11-30 15:43:00,9,285,0,Champions
12715,1,263.36,190,2011-08-25 15:22:00,2011-08-25 15:22:00,106,0,1,At Risk / Lapsed
12716,2,963.49,703,2011-07-29 13:28:00,2011-12-06 08:55:00,4,129,3,New / Low Engagement
12717,2,830.98,502,2011-04-08 10:32:00,2011-07-11 14:47:00,151,94,1,At Risk / Lapsed
12718,1,202.25,201,2011-09-29 16:38:00,2011-09-29 16:38:00,71,0,1,At Risk / Lapsed
12719,2,572.95,370,2011-10-05 14:50:00,2011-12-04 13:45:00,5,59,3,New / Low Engagement
12720,25,5115.73,4635,2010-12-05 15:21:00,2011-12-07 08:03:00,3,366,0,Champions
12721,6,2386.13,1944,2010-12-20 11:38:00,2011-11-08 12:13:00,32,323,2,Loyal Mid-Value
12722,4,979.63,565,2011-07-12 11:55:00,2011-09-15 14:50:00,85,65,2,Loyal Mid-Value
12723,5,707.07,433,2011-10-05 15:52:00,2011-12-06 10:19:00,4,61,3,New / Low Engagement
12724,4,923.41,439,2011-01-11 15:00:00,2011-12-04 16:02:00,5,327,3,New / Low Engagement
12725,1,371.8,162,2010-12-03 15:45:00,2010-12-03 15:45:00,371,0,1,At Risk / Lapsed
12726,7,2411.1,3132,2010-12-17 12:56:00,2011-11-11 13:35:00,28,329,2,Loyal Mid-Value
12727,7,3440.7,2068,2011-01-23 15:17:00,2011-11-29 11:46:00,11,309,0,Champions
12728,4,728.33,413,2011-01-11 13:31:00,2011-09-29 15:31:00,71,261,2,Loyal Mid-Value
12729,1,417.01,231,2011-08-18 11:40:00,2011-08-18 11:40:00,114,0,1,At Risk / Lapsed
12731,12,18751.91,8429,2010-12-10 10:56:00,2011-11-16 11:59:00,24,341,0,Champions
12732,1,218.26000000000002,110,2011-06-13 11:33:00,2011-06-13 11:33:00,180,0,1,At Risk / Lapsed
12733,1,383.95,137,2011-04-19 16:19:00,2011-04-19 16:19:00,234,0,1,At Risk / Lapsed
12734,1,110.39999999999999,88,2010-12-22 12:47:00,2010-12-22 12:47:00,353,0,1,At Risk / Lapsed
12735,2,689.5699999999999,363,2011-01-06 14:26:00,2011-01-28 13:37:00,315,21,1,At Risk / Lapsed
12736,1,144.0,168,2011-01-11 07:57:00,2011-01-11 07:57:00,333,0,1,At Risk / Lapsed
12738,1,137.35,147,2010-12-02 18:27:00,2010-12-02 18:27:00,372,0,1,At Risk / Lapsed
12739,1,975.54,485,2011-09-01 17:45:00,2011-09-01 17:45:00,99,0,1,At Risk / Lapsed
12740,1,427.6,342,2011-10-07 10:44:00,2011-10-07 10:44:00,64,0,1,At Risk / Lapsed
12743,2,540.13,315,2011-07-28 16:06:00,2011-07-28 16:21:00,134,0,1,At Risk / Lapsed
12744,4,9120.39,5234,2011-01-25 13:26:00,2011-10-14 14:54:00,56,262,2,Loyal Mid-Value
12747,11,4196.01,1275,2010-12-05 15:38:00,2011-12-07 14:34:00,2,366,0,Champions
12748,206,31650.78,25051,2010-12-01 12:48:00,2011-12-09 12:20:00,1,372,0,Champions
12749,5,4040.88,1470,2011-05-10 15:25:00,2011-12-06 09:56:00,4,209,0,Champions
12750,1,275.88,137,2011-08-03 09:13:00,2011-08-03 09:13:00,129,0,1,At Risk / Lapsed
12752,1,4366.78,2262,2011-09-19 13:32:00,2011-09-19 13:32:00,81,0,2,Loyal Mid-Value
12753,6,21429.39,11421,2010-12-12 11:44:00,2011-11-17 10:52:00,23,339,0,Champions
12754,3,3010.7400000000002,6481,2011-02-04 10:31:00,2011-04-18 09:00:00,236,72,2,Loyal Mid-Value
12755,2,3811.9500000000003,1491,2010-12-09 10:44:00,2011-03-04 12:42:00,281,85,2,Loyal Mid-Value
12756,1,112.08,144,2011-09-14 09:31:00,2011-09-14 09:31:00,87,0,1,At Risk / Lapsed
12757,9,4176.75,2387,2011-05-12 19:01:00,2011-11-24 12:30:00,16,195,0,Champions
12758,2,2791.59,2135,2011-03-08 12:05:00,2011-08-15 10:22:00,117,159,2,Loyal Mid-Value
12759,3,1411.44,894,2011-03-09 08:09:00,2011-10-18 14:49:00,52,223,2,Loyal Mid-Value
12762,2,1702.52,1220,2011-11-14 14:23:00,2011-12-02 10:23:00,8,17,3,New / Low Engagement
12763,2,494.08,316,2010-12-05 15:46:00,2011-07-24 14:12:00,138,230,1,At Risk / Lapsed
12764,1,1693.88,386,2011-01-27 10:19:00,2011-01-27 10:19:00,317,0,1,At Risk / Lapsed
12766,7,6457.63,3627,2010-12-08 13:53:00,2011-12-06 08:46:00,4,362,0,Champions
12769,1,1143.6,356,2011-04-15 10:25:00,2011-04-15 10:25:00,239,0,1,At Risk / Lapsed
12770,1,1351.45,743,2011-05-13 09:33:00,2011-05-13 09:33:00,211,0,1,At Risk / Lapsed
12772,1,752.47,551,2011-10-11 09:19:00,2011-10-11 09:19:00,60,0,1,At Risk / Lapsed
12775,5,1281.04,870,2011-02-01 13:45:00,2011-11-22 16:33:00,17,294,2,Loyal Mid-Value
12778,6,693.23,817,2011-01-31 14:35:00,2011-11-20 11:30:00,20,292,2,Loyal Mid-Value
12779,8,3981.36,2024,2010-12-03 13:40:00,2011-11-02 11:43:00,38,333,0,Champions
12781,2,786.74,670,2011-02-28 08:43:00,2011-10-07 10:37:00,64,221,2,Loyal Mid-Value
12782,5,1938.92,1072,2010-12-17 11:30:00,2011-12-05 09:16:00,5,352,0,Champions
12783,4,1295.8700000000001,611,2011-09-25 15:35:00,2011-12-07 15:56:00,2,73,3,New / Low Engagement
12784,1,476.82,278,2011-11-24 12:53:00,2011-11-24 12:53:00,15,0,3,New / Low Engagement
12785,1,255.95,129,2010-12-10 13:48:00,2010-12-10 13:48:00,364,0,1,At Risk / Lapsed
12787,3,418.66,258,2011-05-31 09:36:00,2011-11-30 08:44:00,10,182,3,New / Low Engagement
12789,1,76.85,3,2011-10-05 13:34:00,2011-10-05 13:34:00,65,0,1,At Risk / Lapsed
12790,1,294.92,164,2011-05-31 14:14:00,2011-05-31 14:14:00,192,0,1,At Risk / Lapsed
12791,1,177.60000000000002,96,2010-12-01 11:27:00,2010-12-01 11:27:00,374,0,1,At Risk / Lapsed
12792,1,344.54,215,2011-03-28 11:36:00,2011-03-28 11:36:00,257,0,1,At Risk / Lapsed
12793,2,461.48,292,2010-12-03 15:14:00,2011-01-09 12:12:00,335,36,1,At Risk / Lapsed
12794,2,860.41,592,2011-09-02 12:01:00,2011-10-17 14:54:00,53,45,2,Loyal Mid-Value
12795,1,318.48,64,2011-11-21 10:27:00,2011-11-21 10:27:00,19,0,3,New / Low Engagement
12797,1,226.03,117,2010-12-09 10:55:00,2010-12-09 10:55:00,366,0,1,At Risk / Lapsed
12798,3,6977.04,5256,2011-06-22 10:11:00,2011-11-29 15:52:00,10,160,0,Champions
12802,1,397.58,312,2011-06-06 09:36:00,2011-06-06 09:36:00,187,0,1,At Risk / Lapsed
12808,3,455.65,187,2010-12-06 10:27:00,2011-11-03 10:05:00,37,331,3,New / Low Engagement
12809,1,405.31,217,2011-06-15 10:51:00,2011-06-15 10:51:00,178,0,1,At Risk / Lapsed
12811,2,458.85,227,2011-02-28 15:39:00,2011-03-23 10:55:00,262,22,1,At Risk / Lapsed
12812,1,229.64000000000001,164,2011-10-26 09:54:00,2011-10-26 09:54:00,45,0,1,At Risk / Lapsed
12814,1,85.92,48,2011-08-30 12:11:00,2011-08-30 12:11:00,102,0,1,At Risk / Lapsed
12815,2,863.46,374,2011-05-25 13:34:00,2011-07-15 10:21:00,148,50,1,At Risk / Lapsed
12816,2,452.2,125,2011-06-16 13:24:00,2011-09-05 12:41:00,96,80,1,At Risk / Lapsed
12817,1,126.04,52,2011-03-03 16:28:00,2011-03-03 16:28:00,281,0,1,At Risk / Lapsed
12818,1,1182.0800000000002,920,2011-03-23 12:06:00,2011-03-23 12:06:00,262,0,1,At Risk / Lapsed
12820,4,942.34,722,2011-01-17 12:34:00,2011-12-06 15:12:00,3,323,3,New / Low Engagement
12821,1,92.72,70,2011-05-09 15:51:00,2011-05-09 15:51:00,214,0,1,At Risk / Lapsed
12822,2,948.88,550,2011-09-13 13:46:00,2011-09-30 10:04:00,71,16,2,Loyal Mid-Value
12823,5,1759.5,230,2011-02-16 12:15:00,2011-09-26 07:35:00,75,221,2,Loyal Mid-Value
12824,1,397.12,232,2011-10-11 12:49:00,2011-10-11 12:49:00,60,0,1,At Risk / Lapsed
12826,7,1474.72,1058,2010-12-09 15:21:00,2011-12-07 10:25:00,3,362,0,Champions
12827,3,430.15000000000003,197,2011-10-26 15:44:00,2011-12-04 12:17:00,6,38,3,New / Low Engagement
12828,6,1018.71,494,2011-08-01 16:16:00,2011-12-07 08:45:00,3,127,0,Champions
12829,2,293.0,376,2010-12-14 14:54:00,2011-01-07 11:13:00,337,23,1,At Risk / Lapsed
12830,6,6814.64,9848,2011-06-21 10:53:00,2011-11-02 11:54:00,38,134,2,Loyal Mid-Value
12831,1,215.05,135,2011-03-22 13:02:00,2011-03-22 13:02:00,262,0,1,At Risk / Lapsed
12832,2,383.03000000000003,195,2011-09-02 13:48:00,2011-11-07 13:30:00,32,65,3,New / Low Engagement
12833,1,417.38,156,2011-07-17 13:46:00,2011-07-17 13:46:00,145,0,1,At Risk / Lapsed
12834,1,312.38,110,2011-03-02 09:49:00,2011-03-02 09:49:00,283,0,1,At Risk / Lapsed
12836,4,2610.36,1062,2011-02-01 11:19:00,2011-10-11 15:10:00,59,252,2,Loyal Mid-Value
12837,1,134.1,24,2011-06-19 16:07:00,2011-06-19 16:07:00,173,0,1,At Risk / Lapsed
12838,2,671.95,355,2010-12-01 11:57:00,2011-11-06 12:20:00,34,340,3,New / Low Engagement
12839,14,5591.42,3807,2010-12-07 15:48:00,2011-12-07 12:33:00,3,364,0,Champions
12840,4,2726.77,1511,2011-04-27 12:21:00,2011-07-19 09:29:00,144,82,2,Loyal Mid-Value
12841,25,3991.58,2720,2010-12-03 10:43:00,2011-12-05 11:13:00,5,367,0,Champions
12842,2,1118.99,547,2011-02-04 12:36:00,2011-09-30 15:33:00,70,238,2,Loyal Mid-Value
12843,8,1702.26,781,2011-03-20 14:38:00,2011-10-05 12:09:00,66,198,2,Loyal Mid-Value
12844,2,325.96000000000004,125,2011-08-01 13:11:00,2011-11-10 13:31:00,29,101,3,New / Low Engagement
12845,4,354.09000000000003,204,2011-02-22 14:10:00,2011-03-17 13:34:00,267,22,1,At Risk / Lapsed
12847,1,843.64,873,2011-11-17 13:16:00,2011-11-17 13:16:00,22,0,3,New / Low Engagement
12849,2,992.65,579,2011-03-16 12:26:00,2011-11-08 13:41:00,31,237,2,Loyal Mid-Value
12851,1,131.81,106,2011-09-04 12:41:00,2011-09-04 12:41:00,97,0,1,At Risk / Lapsed
12852,1,311.55,149,2011-02-18 08:47:00,2011-02-18 08:47:00,295,0,1,At Risk / Lapsed
12853,6,1957.1000000000001,800,2011-01-28 10:28:00,2011-07-28 11:29:00,135,181,2,Loyal Mid-Value
12854,3,1316.25,626,2011-01-25 13:35:00,2011-09-22 12:15:00,79,239,2,Loyal Mid-Value
12855,1,38.1,30,2010-12-02 09:37:00,2010-12-02 09:37:00,373,0,1,At Risk / Lapsed
12856,6,2170.78,1076,2011-10-07 12:38:00,2011-12-02 10:52:00,8,55,0,Champions
12857,2,1106.4,343,2011-02-10 12:32:00,2011-05-13 10:20:00,211,91,1,At Risk / Lapsed
12863,1,521.1999999999999,188,2011-10-18 14:15:00,2011-10-18 14:15:00,52,0,1,At Risk / Lapsed
12864,1,147.12,216,2011-07-24 13:03:00,2011-07-24 13:03:00,138,0,1,At Risk / Lapsed
12865,2,1568.23,925,2011-08-08 10:11:00,2011-11-13 14:31:00,26,97,2,Loyal Mid-Value
12866,1,499.12,167,2011-03-01 14:11:00,2011-03-01 14:11:00,283,0,1,At Risk / Lapsed
12867,7,4009.34,4284,2010-12-14 16:39:00,2011-11-13 15:30:00,26,333,0,Champions
12868,6,1607.0600000000002,928,2010-12-01 12:50:00,2011-06-07 10:42:00,186,187,2,Loyal Mid-Value
12871,2,380.64,200,2011-05-16 13:32:00,2011-09-16 15:07:00,84,123,1,At Risk / Lapsed
12872,2,599.97,319,2010-12-09 14:44:00,2011-01-17 10:52:00,327,38,1,At Risk / Lapsed
12873,1,374.0,128,2011-03-02 14:58:00,2011-03-02 14:58:00,282,0,1,At Risk / Lapsed
12875,2,343.2300000000001,2019,2010-12-12 12:03:00,2011-07-19 15:30:00,143,219,1,At Risk / Lapsed
12876,2,2053.02,1930,2011-05-27 13:34:00,2011-10-13 12:26:00,58,138,2,Loyal Mid-Value
12877,12,1535.77,1178,2010-12-16 12:23:00,2011-12-06 10:30:00,4,354,0,Champions
12878,2,854.99,547,2011-03-18 14:02:00,2011-04-17 13:07:00,236,29,1,At Risk / Lapsed
12879,3,573.22,370,2011-09-09 12:11:00,2011-10-26 12:24:00,45,47,2,Loyal Mid-Value
12881,1,298.0,21,2011-03-09 11:44:00,2011-03-09 11:44:00,276,0,1,At Risk / Lapsed
12882,2,1463.04,246,2011-11-06 11:22:00,2011-11-30 16:18:00,9,24,3,New / Low Engagement
12883,4,703.47,196,2011-09-11 15:18:00,2011-11-15 09:32:00,25,64,2,Loyal Mid-Value
12884,1,309.05,43,2011-09-12 13:10:00,2011-09-12 13:10:00,88,0,1,At Risk / Lapsed
12885,3,1175.22,655,2011-08-08 11:45:00,2011-10-07 13:40:00,63,60,2,Loyal Mid-Value
12886,2,1378.4,770,2011-05-04 11:21:00,2011-10-03 10:09:00,68,151,2,Loyal Mid-Value
12888,2,354.12,76,2011-03-29 14:31:00,2011-05-09 16:02:00,214,41,1,At Risk / Lapsed
12890,1,376.72,256,2011-11-15 17:26:00,2011-11-15 17:26:00,24,0,3,New / Low Engagement
12891,3,331.0,950,2011-02-20 11:28:00,2011-06-07 12:31:00,186,107,1,At Risk / Lapsed
12893,1,176.55,90,2011-11-09 12:34:00,2011-11-09 12:34:00,31,0,3,New / Low Engagement
12895,2,372.8,210,2011-09-14 08:35:00,2011-10-28 13:51:00,42,44,3,New / Low Engagement
12897,2,216.5,110,2011-02-11 11:40:00,2011-05-19 12:13:00,205,97,1,At Risk / Lapsed
12901,28,17654.54,23075,2011-03-14 10:41:00,2011-12-01 10:07:00,9,261,0,Champions
12902,1,138.68,66,2011-03-20 12:06:00,2011-03-20 12:06:00,265,0,1,At Risk / Lapsed
12904,2,496.06,294,2011-06-20 13:18:00,2011-11-21 14:34:00,18,154,3,New / Low Engagement
12906,5,2919.81,1749,2011-09-22 15:03:00,2011-11-28 09:55:00,12,66,0,Champions
12908,2,750.0,1200,2011-01-31 12:37:00,2011-06-16 15:39:00,176,136,1,At Risk / Lapsed
12909,5,2178.67,1280,2011-03-31 12:51:00,2011-10-31 12:43:00,40,213,2,Loyal Mid-Value
12910,8,3075.04,1692,2011-04-12 10:01:00,2011-11-16 14:28:00,23,218,0,Champions
12912,5,1662.3,670,2011-10-30 11:35:00,2011-12-07 08:55:00,3,37,0,Champions
12913,5,2483.63,1419,2010-12-06 16:36:00,2011-12-05 12:11:00,5,363,0,Champions
12915,2,363.65,93,2010-12-02 12:33:00,2011-07-14 11:34:00,149,223,1,At Risk / Lapsed
12916,4,2944.95,1083,2011-01-23 10:43:00,2011-07-24 10:35:00,139,181,2,Loyal Mid-Value
12917,1,594.0,120,2011-08-03 16:42:00,2011-08-03 16:42:00,128,0,1,At Risk / Lapsed
12919,6,1335.19,673,2011-06-23 09:22:00,2011-12-01 13:47:00,8,161,0,Champions
12920,1,162.78,128,2011-11-22 15:05:00,2011-11-22 15:05:00,17,0,3,New / Low Engagement
12921,37,16587.09,9526,2010-12-01 15:06:00,2011-11-30 16:22:00,9,364,0,Champions
12922,1,405.38,370,2011-07-01 15:35:00,2011-07-01 15:35:00,161,0,1,At Risk / Lapsed
12923,1,171.57,67,2011-10-06 16:20:00,2011-10-06 16:20:00,64,0,1,At Risk / Lapsed
12924,4,925.75,480,2011-01-16 11:49:00,2011-09-12 13:55:00,88,239,2,Loyal Mid-Value
12925,2,694.05,541,2011-09-26 11:05:00,2011-12-05 11:11:00,5,70,3,New / Low Engagement
12928,5,2062.7,1472,2010-12-15 15:45:00,2011-11-04 14:24:00,35,323,2,Loyal Mid-Value
12929,1,117.85,37,2011-02-01 12:08:00,2011-02-01 12:08:00,312,0,1,At Risk / Lapsed
12930,2,415.8,252,2011-06-21 13:25:00,2011-09-22 15:18:00,78,93,1,At Risk / Lapsed
12931,15,42055.96,28004,2010-12-17 09:45:00,2011-11-18 12:39:00,22,336,0,Champions
12933,3,607.53,499,2011-03-01 11:30:00,2011-11-15 16:38:00,24,259,3,New / Low Engagement
12935,7,2160.7,1853,2011-01-24 13:58:00,2011-12-07 17:25:00,2,317,0,Champions
12936,4,1063.9,559,2011-09-22 13:51:00,2011-11-22 17:32:00,17,61,2,Loyal Mid-Value
12937,4,1504.27,1007,2011-03-17 14:19:00,2011-11-24 15:05:00,15,252,2,Loyal Mid-Value
12938,1,114.14,140,2011-11-14 11:21:00,2011-11-14 11:21:00,26,0,3,New / Low Engagement
12939,8,11581.8,4876,2011-01-09 11:20:00,2011-10-06 14:33:00,64,270,0,Champions
12940,2,899.69,404,2011-09-13 10:16:00,2011-10-16 12:09:00,55,33,2,Loyal Mid-Value
12942,3,675.6,198,2010-12-09 09:34:00,2011-07-31 14:39:00,131,234,2,Loyal Mid-Value
12944,2,604.51,289,2010-12-20 10:41:00,2011-11-04 11:04:00,36,319,3,New / Low Engagement
12945,1,462.95,165,2011-02-24 14:15:00,2011-02-24 14:15:00,288,0,1,At Risk / Lapsed
12947,6,1603.99,1165,2010-12-01 16:21:00,2011-07-19 10:06:00,144,229,2,Loyal Mid-Value
12948,7,2064.95,1080,2011-03-20 10:17:00,2011-11-23 17:10:00,16,248,0,Champions
12949,8,4167.22,2381,2011-04-01 13:20:00,2011-11-09 11:25:00,31,221,0,Champions
12950,3,1843.0,1380,2011-11-15 13:48:00,2011-12-07 13:17:00,2,21,3,New / Low Engagement
12951,6,1064.07,503,2011-01-13 10:33:00,2011-12-01 12:14:00,9,322,2,Loyal Mid-Value
12952,4,1387.79,653,2011-09-22 16:37:00,2011-12-04 10:35:00,6,72,3,New / Low Engagement
12953,1,329.85,84,2011-11-30 09:24:00,2011-11-30 09:24:00,10,0,3,New / Low Engagement
12955,11,4757.16,3664,2011-03-17 09:03:00,2011-12-08 16:29:00,1,266,0,Champions
12956,1,108.07,34,2011-02-06 16:08:00,2011-02-06 16:08:00,306,0,1,At Risk / Lapsed
12957,8,4017.54,2549,2011-01-04 12:18:00,2011-11-30 09:53:00,10,329,0,Champions
12962,2,266.39,129,2011-08-18 13:38:00,2011-12-02 15:55:00,7,106,3,New / Low Engagement
12963,8,1856.63,881,2010-12-09 09:14:00,2011-12-01 12:55:00,8,357,0,Champions
12965,1,769.8100000000001,282,2011-09-11 15:31:00,2011-09-11 15:31:00,89,0,1,At Risk / Lapsed
12966,1,160.18,75,2011-11-30 12:38:00,2011-11-30 12:38:00,10,0,3,New / Low Engagement
12967,2,1660.9,438,2010-12-03 09:49:00,2010-12-16 19:10:00,358,13,2,Loyal Mid-Value
12968,1,135.95,73,2011-08-19 15:44:00,2011-08-19 15:44:00,112,0,1,At Risk / Lapsed
12970,4,405.47,268,2011-01-21 14:04:00,2011-12-02 14:30:00,7,315,3,New / Low Engagement
12971,86,11189.91,9289,2010-12-02 16:42:00,2011-12-06 12:20:00,4,368,0,Champions
12974,1,144.8,24,2011-05-26 09:33:00,2011-05-26 09:33:00,198,0,1,At Risk / Lapsed
12976,1,738.6,561,2011-05-12 09:55:00,2011-05-12 09:55:00,212,0,1,At Risk / Lapsed
12977,1,39.24,12,2011-07-06 16:40:00,2011-07-06 16:40:00,156,0,1,At Risk / Lapsed
12980,9,7374.900000000001,886,2010-12-16 11:36:00,2011-07-05 09:34:00,158,200,2,Loyal Mid-Value
12981,2,372.21999999999997,242,2011-07-29 14:14:00,2011-11-10 12:00:00,30,103,3,New / Low Engagement
12982,1,390.54,288,2011-04-11 11:51:00,2011-04-11 11:51:00,243,0,1,At Risk / Lapsed
12984,1,97.5,26,2011-11-21 12:37:00,2011-11-21 12:37:00,19,0,3,New / Low Engagement
12985,2,1239.38,1533,2011-11-11 12:44:00,2011-12-09 10:46:00,1,27,3,New / Low Engagement
12987,2,558.7,219,2011-05-26 12:00:00,2011-09-27 12:03:00,74,124,1,At Risk / Lapsed
12988,1,505.82,126,2011-02-20 14:31:00,2011-02-20 14:31:00,292,0,1,At Risk / Lapsed
12989,15,6924.11,2943,2010-12-10 13:24:00,2011-12-06 15:28:00,3,361,0,Champions
12990,3,409.5,200,2011-02-02 15:39:00,2011-11-08 13:01:00,31,278,3,New / Low Engagement
12991,2,503.76,405,2011-08-19 14:39:00,2011-11-16 15:34:00,23,89,3,New / Low Engagement
12993,4,414.76,240,2011-02-14 14:29:00,2011-11-16 15:49:00,23,275,3,New / Low Engagement
12994,3,974.42,459,2011-03-16 08:31:00,2011-12-05 15:43:00,4,264,3,New / Low Engagement
12995,1,211.32,108,2011-09-15 15:44:00,2011-09-15 15:44:00,85,0,1,At Risk / Lapsed
12997,4,1226.89,664,2011-01-26 15:49:00,2011-11-17 15:47:00,22,294,2,Loyal Mid-Value
12999,3,455.88,342,2011-04-08 10:26:00,2011-05-27 13:24:00,196,49,1,At Risk / Lapsed
13000,3,534.85,379,2010-12-10 10:26:00,2011-08-25 10:43:00,107,258,2,Loyal Mid-Value
13001,13,9785.97,5490,2011-01-17 12:45:00,2011-12-05 14:51:00,4,322,0,Champions
13002,1,120.95,73,2011-01-25 15:18:00,2011-01-25 15:18:00,318,0,1,At Risk / Lapsed
13003,3,149.05,103,2011-05-09 08:23:00,2011-08-26 10:50:00,106,109,1,At Risk / Lapsed
13004,18,5655.91,4822,2010-12-17 08:20:00,2011-11-28 11:27:00,12,346,0,Champions
13005,2,513.7,172,2011-04-07 13:32:00,2011-06-19 10:53:00,174,72,1,At Risk / Lapsed
13006,1,81.57,55,2011-10-14 13:49:00,2011-10-14 13:49:00,56,0,1,At Risk / Lapsed
13008,1,229.47,175,2011-01-20 14:24:00,2011-01-20 14:24:00,323,0,1,At Risk / Lapsed
13011,1,50.550000000000004,13,2010-12-02 17:22:00,2010-12-02 17:22:00,372,0,1,At Risk / Lapsed
13012,8,1646.8400000000001,820,2011-02-18 09:43:00,2011-11-30 13:05:00,9,285,0,Champions
13013,13,4810.9400000000005,2224,2010-12-03 12:28:00,2011-12-08 15:01:00,1,370,0,Champions
13014,10,3466.28,905,2011-03-03 18:28:00,2011-11-29 12:27:00,11,270,0,Champions
13015,5,3339.64,1609,2011-04-04 14:28:00,2011-10-17 13:19:00,53,195,2,Loyal Mid-Value
13016,3,789.89,527,2011-08-08 15:00:00,2011-09-27 14:08:00,73,49,2,Loyal Mid-Value
13017,1,204.0,48,2011-12-02 15:53:00,2011-12-02 15:53:00,7,0,3,New / Low Engagement
13018,28,7277.7,5435,2011-02-17 11:05:00,2011-11-23 13:28:00,16,279,0,Champions
13021,9,2616.38,1352,2010-12-16 10:12:00,2011-12-05 16:37:00,4,354,0,Champions
13023,2,599.9,280,2011-08-02 09:34:00,2011-10-06 16:27:00,64,65,1,At Risk / Lapsed
13026,5,975.36,1620,2011-03-09 11:35:00,2011-12-08 16:58:00,1,274,0,Champions
13027,6,6912.0,17280,2010-12-20 12:45:00,2011-08-18 09:39:00,114,240,2,Loyal Mid-Value
